study_accession	secondary_study_accession	sample_accession	experiment_accession	run_accession	submission_accession	tax_id	scientific_name	study_alias	run_alias	fastq_ftp	fastq_aspera	submitted_ftp	sra_ftp
PRJEB9853	ERP011001	SAMEA3870419	ERX1327501	ERR1255894	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:788-27	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1255894/ERR1255894_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1255894/ERR1255894_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1255894/ERR1255894_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1255894/ERR1255894_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255894/3043C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255894/3043C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870420	ERX1327502	ERR1255895	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:788-28	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1255895/ERR1255895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1255895/ERR1255895_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1255895/ERR1255895_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1255895/ERR1255895_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255895/3043C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255895/3043C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870421	ERX1327503	ERR1255896	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:788-29	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1255896/ERR1255896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1255896/ERR1255896_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1255896/ERR1255896_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1255896/ERR1255896_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255896/3043C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255896/3043C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870422	ERX1327504	ERR1255897	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:788-30	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1255897/ERR1255897_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1255897/ERR1255897_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1255897/ERR1255897_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1255897/ERR1255897_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255897/3044C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255897/3044C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870423	ERX1327505	ERR1255898	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:788-31	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1255898/ERR1255898_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1255898/ERR1255898_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1255898/ERR1255898_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1255898/ERR1255898_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255898/3044C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255898/3044C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870424	ERX1327506	ERR1255899	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:788-32	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1255899/ERR1255899_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1255899/ERR1255899_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1255899/ERR1255899_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1255899/ERR1255899_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255899/3044C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255899/3044C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870425	ERX1327507	ERR1255900	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:789-33	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1255900/ERR1255900_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1255900/ERR1255900_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1255900/ERR1255900_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1255900/ERR1255900_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255900/3051C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255900/3051C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870426	ERX1327508	ERR1255901	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:789-34	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1255901/ERR1255901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1255901/ERR1255901_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1255901/ERR1255901_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1255901/ERR1255901_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255901/3051C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255901/3051C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870427	ERX1327509	ERR1255902	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:789-35	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1255902/ERR1255902.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1255902/ERR1255902.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255902/3051C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255902/3051C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870428	ERX1327510	ERR1255903	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:789-36	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/003/ERR1255903/ERR1255903_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/003/ERR1255903/ERR1255903_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/003/ERR1255903/ERR1255903_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/003/ERR1255903/ERR1255903_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255903/3052C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255903/3052C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870429	ERX1327511	ERR1255904	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:789-37	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1255904/ERR1255904_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1255904/ERR1255904_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1255904/ERR1255904_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1255904/ERR1255904_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255904/3052C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255904/3052C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870430	ERX1327512	ERR1255905	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:789-38	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1255905/ERR1255905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1255905/ERR1255905_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1255905/ERR1255905_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1255905/ERR1255905_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255905/3052C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255905/3052C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870431	ERX1327513	ERR1255906	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:789-39	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1255906/ERR1255906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1255906/ERR1255906_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1255906/ERR1255906_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1255906/ERR1255906_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255906/3058C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255906/3058C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870432	ERX1327514	ERR1255907	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:790-40	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1255907/ERR1255907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1255907/ERR1255907_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1255907/ERR1255907_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1255907/ERR1255907_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255907/3058C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255907/3058C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870433	ERX1327515	ERR1255908	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:790-41	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1255908/ERR1255908.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1255908/ERR1255908.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255908/3058C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255908/3058C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870434	ERX1327516	ERR1255909	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:790-42	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1255909/ERR1255909_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1255909/ERR1255909_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1255909/ERR1255909_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1255909/ERR1255909_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255909/3063C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255909/3063C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870435	ERX1327517	ERR1255910	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:790-43	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1255910/ERR1255910_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1255910/ERR1255910_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1255910/ERR1255910_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1255910/ERR1255910_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255910/3063C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255910/3063C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870436	ERX1327518	ERR1255911	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:790-44	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1255911/ERR1255911.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1255911/ERR1255911.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255911/3063C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255911/3063C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870437	ERX1327519	ERR1255912	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:790-45	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1255912/ERR1255912_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1255912/ERR1255912_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1255912/ERR1255912_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1255912/ERR1255912_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255912/3065C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255912/3065C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870438	ERX1327520	ERR1255913	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:791-46	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/003/ERR1255913/ERR1255913_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/003/ERR1255913/ERR1255913_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/003/ERR1255913/ERR1255913_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/003/ERR1255913/ERR1255913_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255913/3065C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255913/3065C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870439	ERX1327521	ERR1255914	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:791-47	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/004/ERR1255914/ERR1255914.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/004/ERR1255914/ERR1255914.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255914/3065C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255914/3065C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870440	ERX1327522	ERR1255915	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:791-48	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1255915/ERR1255915_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/005/ERR1255915/ERR1255915_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1255915/ERR1255915_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/005/ERR1255915/ERR1255915_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255915/3069C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255915/3069C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870441	ERX1327523	ERR1255916	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:791-49	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1255916/ERR1255916_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/006/ERR1255916/ERR1255916_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1255916/ERR1255916_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/006/ERR1255916/ERR1255916_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255916/3069C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255916/3069C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870442	ERX1327524	ERR1255917	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:791-50	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/007/ERR1255917/ERR1255917.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/007/ERR1255917/ERR1255917.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255917/3069C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255917/3069C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870443	ERX1327525	ERR1255918	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:791-51	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1255918/ERR1255918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/008/ERR1255918/ERR1255918_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1255918/ERR1255918_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/008/ERR1255918/ERR1255918_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255918/3073C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255918/3073C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870444	ERX1327526	ERR1255919	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:792-52	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1255919/ERR1255919_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/009/ERR1255919/ERR1255919_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1255919/ERR1255919_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/009/ERR1255919/ERR1255919_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255919/3073C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255919/3073C.18M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870445	ERX1327527	ERR1255920	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:792-53	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/000/ERR1255920/ERR1255920.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/000/ERR1255920/ERR1255920.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255920/3073C.6M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255920/3073C.6M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870446	ERX1327528	ERR1255921	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:792-54	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1255921/ERR1255921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/001/ERR1255921/ERR1255921_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1255921/ERR1255921_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/001/ERR1255921/ERR1255921_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255921/3079C.12M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255921/3079C.12M_run1_R2.fastq.gz	
PRJEB9853	ERP011001	SAMEA3870447	ERX1327529	ERR1255922	ERA563639	749906	gut metagenome	ena-STUDY-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-10-07-2015-17:54:37:257-388	ena-RUN-WASHINGTON UNIVERSITY CENTER FOR GENOME SCIENCES-11-02-2016-21:12:15:792-55	ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1255922/ERR1255922_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR125/002/ERR1255922/ERR1255922_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1255922/ERR1255922_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR125/002/ERR1255922/ERR1255922_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255922/3079C.18M_run1_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR125/ERR1255922/3079C.18M_run1_R2.fastq.gz	
